# This file was created by 'globes-discovery 3.1.11' using GLoBES 3.2.13
# The command line was
# /lbne/u/etw2/globes/LBNE_trunk/LAr_syst/cdr_testsetup/mydis -X-1.07,-1.07 -R1,37 -Y-180,180 -x-1.5,-0.7 -y-180,180 -r40,40 -p0.5857,0.148,0.726,0.0,0.000075,0.002524 -E0.023,0.018,0.058,0.0,0.024,0.016 -F -d 0.02 -DNUTIME=3.5046728972 -DNUBARTIME=3.5046728972 DUNE_GLoBES.glb data/mva_no_exp300 
#
# Fri Jun 23 16:25:18 2017

C   -1.070000e+00	-1.800000e+02
D+- 3.754319e+01	5.848242e-01	1.490118e-01	7.320774e-01	0.000000e+00	7.462073e-05	2.501240e-03	1.010215	
D+- 1.311493e+01	5.856292e-01	1.495610e-01	7.315487e-01	3.141593e+00	7.504117e-05	2.524868e-03	1.006015	
D+- 4.167153e+01	5.849897e-01	1.428377e-01	8.645323e-01	0.000000e+00	7.451610e-05	2.499712e-03	1.005181	
D+- 1.683215e+01	5.859175e-01	1.432576e-01	8.638858e-01	3.141593e+00	7.499112e-05	2.525353e-03	1.000352	
A+- 3.347339e+01	5.855165e-01	1.462781e-01	7.853982e-01	-2.878244e+00	7.498204e-05	2.512679e-03	1.000483	
A+- 3.347339e+01	5.855165e-01	1.462781e-01	7.853982e-01	3.404941e+00	7.498204e-05	2.512679e-03	1.000483	
G-+ 1.528404e+02	5.940163e-01	1.509870e-01	7.258001e-01	-1.563876e+00	7.780065e-05	-2.406232e-03	0.964114	
G-+ 1.528405e+02	5.940170e-01	1.509862e-01	7.258123e-01	4.719302e+00	7.780077e-05	-2.406231e-03	0.964114	
T-+ 7.055187e+02	5.912295e-01	0.000000e+00	7.156500e-01	4.827458e-01	7.656859e-05	-2.412864e-03	0.999368	
T-+ 7.055187e+02	5.912295e-01	0.000000e+00	7.156500e-01	4.612200e+00	7.656859e-05	-2.412864e-03	0.999368	
D-+ 1.395144e+04	6.207631e-01	1.501883e-01	7.392147e-01	0.000000e+00	7.009276e-05	2.180798e-03	1.004626	
D-+ 1.406879e+04	6.103317e-01	1.504772e-01	7.381786e-01	3.141593e+00	6.727829e-05	2.204531e-03	0.999807	
D-+ 3.010675e+02	5.853919e-01	1.516279e-01	7.292852e-01	0.000000e+00	7.537727e-05	-2.415667e-03	0.949394	
D-+ 2.947563e+02	5.861951e-01	1.505663e-01	7.277431e-01	3.141593e+00	7.550940e-05	-2.397909e-03	0.958599	
D-+ 1.395144e+04	6.207631e-01	1.501883e-01	7.392147e-01	0.000000e+00	7.009276e-05	2.180798e-03	1.004626	
D-+ 1.406879e+04	6.103317e-01	1.504772e-01	7.381786e-01	3.141593e+00	6.727829e-05	2.204531e-03	0.999807	
D-+ 3.010675e+02	5.853919e-01	1.516279e-01	7.292852e-01	0.000000e+00	7.537727e-05	-2.415667e-03	0.949394	
D-+ 2.947563e+02	5.861951e-01	1.505663e-01	7.277431e-01	3.141593e+00	7.550940e-05	-2.397909e-03	0.958599	
A-+ 1.821650e+02	5.933695e-01	1.491724e-01	7.853982e-01	-1.552964e+00	7.760397e-05	-2.393498e-03	0.963440	
A-+ 1.821650e+02	5.933695e-01	1.491724e-01	7.853982e-01	4.730221e+00	7.760397e-05	-2.393498e-03	0.963440	
G-- 1.640951e+02	5.924628e-01	1.465950e-01	8.599120e-01	4.741979e+00	7.744148e-05	-2.403329e-03	0.961725	
T-- 7.145030e+02	5.899801e-01	0.000000e+00	8.515158e-01	4.664552e+00	7.619715e-05	-2.411753e-03	0.999518	
D-- 1.395746e+04	6.207941e-01	1.499508e-01	7.456624e-01	0.000000e+00	7.008819e-05	2.181866e-03	1.004356	
D-- 1.407496e+04	6.103375e-01	1.502403e-01	7.440937e-01	3.141593e+00	6.726879e-05	2.205508e-03	0.999520	
D-- 2.911348e+02	5.846051e-01	1.477206e-01	8.642909e-01	0.000000e+00	7.526779e-05	-2.415894e-03	0.945876	
D-- 2.922006e+02	5.847159e-01	1.466676e-01	8.629411e-01	3.141593e+00	7.523485e-05	-2.394573e-03	0.954826	
